,id,time (delta),RSSI (dBm)
8983,0,0:,0
8990,7169,13:,-76
8991,7171,13:,-66
8992,0,0:,0
8999,7169,13:,-76
9000,7171,13:,-66
9001,0,0:,0
9008,7169,13:,-76
9009,7171,13:,-66
9010,0,0:,0
9017,7169,14:,-76
9018,7171,13:,-66
9019,0,0:,0
9026,7169,14:,-76
9027,7171,13:,-66
9028,0,0:,0
9035,7169,14:,-76
9036,7171,13:,-66
9037,0,0:,0
9044,7169,14:,-76
9045,7171,13:,-66
9046,0,0:,0
9053,7169,14:,-76
9054,7171,14:,-66
9055,0,0:,0
9062,7169,14:,-76
9063,7171,14:,-66
9064,0,0:,0
9071,7169,14:,-76
9072,7171,14:,-66
9073,0,0:,0
9080,7169,14:,-76
9081,7171,14:,-66
9082,0,0:,0
9089,7169,14:,-76
9090,7171,14:,-66
9091,0,0:,0
9098,7169,14:,-76
9099,7171,14:,-66
9100,0,0:,0
9107,7169,15:,-76
9108,7171,14:,-66
9109,0,0:,0
9116,7169,15:,-76
9117,7171,14:,-66
9118,0,0:,0
9125,7169,15:,-76
9126,7171,14:,-66
9127,0,0:,0
9134,7169,15:,-76
9135,7171,14:,-66
9136,0,0:,0
9143,7169,15:,-76
9144,7171,15:,-66
9145,0,0:,0
9152,7169,15:,-76
9153,7171,15:,-66
9154,0,0:,0
9161,7169,15:,-76
9162,7171,15:,-66
9163,0,0:,0
9170,7169,15:,-76
9171,7171,15:,-66
9172,0,0:,0
9179,7169,15:,-76
9180,7171,15:,-66
9181,0,0:,0
9188,7169,15:,-76
9189,7171,15:,-66
9190,0,0:,0
9197,7169,16:,-77
9198,7171,15:,-66
9199,0,0:,0
9206,7169,16:,-77
9207,7171,15:,-66
9208,0,0:,0
9215,7169,16:,-77
9216,7171,15:,-66
9217,0,0:,0
9224,7169,16:,-77
9225,7171,15:,-66
9226,0,0:,0
9233,7169,16:,-77
9234,7171,16:,-66
9235,0,0:,0
9242,7169,16:,-77
9243,7171,16:,-66
9244,0,0:,0
9251,7169,16:,-77
9252,7171,16:,-66
9253,0,0:,0
9260,7169,16:,-77
9261,7171,16:,-66
9262,0,0:,0
9269,7169,16:,-77
9270,7171,16:,-66
9271,0,0:,0
9279,7170,16:,-65
9280,0,0:,0
9281,0,0:,0
9288,7170,16:,-65
9289,0,0:,-78
9290,7170,16:,-65
9297,7170,16:,-65
9298,0,0:,-78
9299,7170,16:,-65
9306,7170,16:,-65
9307,0,0:,-78
9308,7170,16:,-65
9315,7170,17:,-65
9316,0,0:,-78
9317,7170,17:,-65
9324,7170,17:,-65
9325,0,0:,-78
9326,7170,17:,-65
9333,7170,17:,-65
9334,0,0:,-78
9335,7170,17:,-65
9342,7170,17:,-65
9343,0,0:,-78
9344,7170,17:,-65
9351,7170,17:,-65
9352,0,0:,-78
9353,7170,17:,-65
9360,7170,17:,-65
9361,0,0:,-78
9362,7170,17:,-65
9369,7170,17:,-65
9370,0,0:,-78
9371,7170,17:,-65
9378,7170,17:,-65
9379,0,1:,-78
9380,7170,17:,-65
9387,7170,17:,-65
9388,0,0:,-78
9389,7170,17:,-65
9396,7170,17:,-65
9397,0,0:,-78
9398,7170,17:,-65
9405,7170,18:,-65
9406,0,0:,-78
9407,7170,18:,-65
9414,7170,18:,-65
9415,0,0:,-78
9416,7170,18:,-65
9423,7170,18:,-65
9424,0,0:,-78
9425,7170,18:,-65
9432,7170,18:,-65
9433,0,0:,-78
9434,7170,18:,-65
9441,7170,18:,-65
9442,0,0:,-78
9443,7170,18:,-65
9450,7170,18:,-65
9451,0,0:,-78
9452,7170,18:,-65
9459,7170,18:,-65
9460,0,0:,-78
9461,7170,18:,-65
9468,7170,18:,-65
9469,0,0:,-78
9470,7170,18:,-65
9477,7170,18:,-65
9478,0,1:,-78
9479,7170,18:,-65
9486,7170,18:,-65
9487,0,1:,-78
9488,7170,18:,-65
9495,7170,19:,-65
9496,0,1:,-78
9497,7170,19:,-65
9504,7170,19:,-66
9505,0,0:,-78
9506,7170,19:,-66
9513,7170,19:,-66
9514,0,0:,-78
9515,7170,19:,-66
9522,7170,19:,-66
9523,0,0:,-78
9524,7170,19:,-66
9531,7170,19:,-66
9532,0,0:,-78
9533,7170,19:,-66
9540,7170,19:,-66
9541,0,0:,-78
9542,7170,19:,-66
9549,7170,19:,-66
9550,0,0:,-78
9551,7170,19:,-66
9559,7171,19:,-66
9560,0,0:,-78
9561,7171,19:,-66
9568,7171,19:,-66
9569,0,0:,-78
9570,7171,19:,-66
9577,7171,19:,-66
9578,0,0:,-78
9579,7171,19:,-66
9586,7171,19:,-66
9587,0,0:,-78
9588,7171,19:,-66
9595,7171,20:,-66
9596,0,1:,-78
9597,7171,20:,-66
9604,7171,20:,-66
9605,0,1:,-78
9606,7171,20:,-66
9613,7171,20:,-66
9614,0,1:,-78
9615,7171,20:,-66
9622,7171,20:,-66
9623,0,1:,-78
9624,7171,20:,-66
9631,7171,20:,-66
9632,0,0:,-77
9633,7171,20:,-66
9640,7171,20:,-66
9641,0,0:,-77
9642,7171,20:,-66
9649,7171,20:,-66
9650,0,0:,-77
9651,7171,20:,-66
9658,7171,20:,-66
9659,0,0:,-77
9660,7171,20:,-66
9667,7171,20:,-66
9668,0,0:,-77
9669,7171,20:,-66
9676,7171,20:,-66
9677,0,0:,-77
9678,7171,20:,-66
9685,7171,21:,-66
9686,0,0:,-77
9687,7171,21:,-66
9694,7171,21:,-66
9695,0,0:,-77
9696,7171,21:,-66
9703,7171,21:,-66
9704,0,0:,-77
9705,7171,21:,-66
9712,7171,21:,-66
9713,0,0:,-77
9714,7171,21:,-66
9721,7171,21:,-66
9722,0,1:,-77
9723,7171,21:,-66
9730,7171,21:,-66
9731,0,1:,-77
9732,7171,21:,-66
9739,7171,21:,-66
9740,0,1:,-77
9741,7171,21:,-66
9748,7171,21:,-66
9749,0,1:,-77
9750,7171,21:,-66
9757,7171,21:,-66
9758,0,1:,-77
9759,7171,21:,-66
9766,7171,21:,-66
9767,0,1:,-77
9768,7171,21:,-66
9775,7171,22:,-66
9776,0,1:,-77
9777,7171,22:,-66
9784,7171,22:,-66
9785,0,1:,-77
9786,7171,22:,-66
9793,7171,22:,-66
9794,0,1:,-77
9795,7171,22:,-66
9802,7171,22:,-66
9803,0,1:,-77
9804,7171,22:,-66
9811,7171,22:,-66
9812,0,0:,-78
9813,7171,22:,-66
9820,7171,22:,-66
9821,0,0:,-78
9822,7171,22:,-66
9829,7171,22:,-66
9830,0,0:,-78
9831,7171,22:,-66
9838,7171,22:,-66
9839,0,0:,-78
9840,7171,22:,-66
9847,7171,22:,-66
9848,0,0:,-78
9849,7171,22:,-66
9856,7171,22:,-66
9857,0,0:,-78
9858,7171,22:,-66
9865,7171,23:,-66
9866,0,0:,-78
9867,7171,23:,-66
9874,7171,23:,-66
9875,0,0:,-78
9876,7171,23:,-66
9883,7171,23:,-66
9884,0,0:,-78
9885,7171,23:,-66
9892,7171,23:,-66
9893,0,0:,-78
9894,7171,23:,-66
9901,7171,23:,-66
9902,0,1:,-78
9903,7171,23:,-66
9910,7171,23:,-66
9911,0,1:,-78
9912,7171,23:,-66
9919,7171,23:,-66
9920,0,1:,-78
9921,7171,23:,-66
9928,7171,23:,-66
9929,0,1:,-78
9930,7171,23:,-66
9937,7171,23:,-66
9938,0,1:,-78
9939,7171,23:,-66
9946,7171,23:,-66
9947,0,1:,-78
9948,7171,23:,-66
9955,7171,24:,-66
9956,0,1:,-78
9957,7171,24:,-66
9964,7171,24:,-66
9965,0,1:,-78
9966,7171,24:,-66
9973,7171,24:,-66
9974,0,1:,-78
9975,7171,24:,-66
9982,7171,24:,-66
9983,0,1:,-78
9984,7171,24:,-66
9991,7171,24:,-66
9992,0,1:,-78
9993,7171,24:,-66
10000,7171,24:,-66
10001,0,2:,-78
10002,7171,24:,-66
10009,7171,24:,-66
10010,0,2:,-78
10011,7171,24:,-66
10018,7171,24:,-66
10019,0,2:,-78
10020,7171,24:,-66
10027,7171,24:,-66
10028,0,2:,-78
10029,7171,24:,-66
10036,7171,24:,-66
10037,0,2:,-78
10038,7171,24:,-66
10045,7171,25:,-66
10046,0,2:,-78
10047,7171,25:,-66
10054,7171,25:,-66
10055,0,2:,-78
10056,7171,25:,-66
10063,7171,25:,-66
10064,0,2:,-78
10065,7171,25:,-66
10072,7171,25:,-66
10073,0,2:,-78
10074,7171,25:,-66
10081,7171,25:,-66
10082,0,2:,-78
10083,7171,25:,-66
10090,7171,25:,-66
10091,0,3:,-78
10092,7171,25:,-66
10099,7171,25:,-66
10100,0,3:,-78
10101,7171,25:,-66
10108,7171,25:,-66
10109,0,3:,-78
10110,7171,25:,-66
10117,7171,25:,-66
10118,0,3:,-78
10119,7171,25:,-66
10126,7171,25:,-66
10127,0,3:,-78
10128,7171,25:,-66
10135,7171,26:,-66
10136,0,3:,-78
10137,7171,26:,-66
10144,7171,26:,-66
10145,0,3:,-78
10146,7171,26:,-66
10153,7171,26:,-66
10154,0,3:,-78
10155,7171,26:,-66
10162,7171,26:,-66
10163,0,3:,-78
10164,7171,26:,-66
10171,7171,26:,-66
10172,0,3:,-78
10173,7171,26:,-66
10180,7171,26:,-66
10181,0,4:,-78
10182,7171,26:,-66
10189,7171,26:,-66
10190,0,4:,-78
10191,7171,26:,-66
10198,7171,26:,-66
10199,0,4:,-78
10200,7171,26:,-66
10207,7171,26:,-66
10208,0,4:,-78
10209,7171,26:,-66
10216,7171,26:,-66
10217,0,4:,-78
10218,7171,26:,-66
10225,7171,27:,-66
10226,0,4:,-78
10227,7171,27:,-66
10234,7171,27:,-66
10235,0,4:,-78
10236,7171,27:,-66
10243,7171,27:,-66
10244,0,4:,-78
10245,7171,27:,-66
10252,7171,27:,-66
10253,0,4:,-78
10254,7171,27:,-66
10261,7171,27:,-66
10262,0,4:,-78
10263,7171,27:,-66
10270,7171,27:,-66
10271,0,5:,-78
10272,7171,27:,-66
10279,7171,27:,-66
10280,0,5:,-78
10281,7171,27:,-66
10288,7171,27:,-66
10289,0,5:,-78
10290,7171,27:,-66
10297,7171,27:,-66
10298,0,5:,-78
10299,7171,27:,-66
10306,7171,27:,-66
10307,0,5:,-78
10308,7171,27:,-66
10315,7171,28:,-66
10316,0,5:,-78
10317,7171,28:,-66
10324,7171,28:,-66
10325,0,5:,-78
10326,7171,28:,-66
10333,7171,28:,-66
10334,0,5:,-78
10335,7171,28:,-66
10342,7171,28:,-66
10343,0,5:,-78
10344,7171,28:,-66
10351,7171,28:,-66
10352,0,5:,-78
10353,7171,28:,-66
10360,7171,28:,-66
10361,0,6:,-78
10362,7171,28:,-66
10369,7171,28:,-66
10370,0,6:,-78
10371,7171,28:,-66
10378,7171,28:,-66
10379,0,6:,-78
10380,7171,28:,-66
10387,7171,28:,-66
10388,0,6:,-78
10389,7171,28:,-66
10396,7171,28:,-66
10397,0,6:,-78
10398,7171,28:,-66
10405,7171,29:,-66
10406,0,6:,-78
10407,7171,29:,-66
10414,7171,29:,-66
10415,0,6:,-78
10416,7171,29:,-66
10423,7171,29:,-66
10424,0,6:,-78
10425,7171,29:,-66
10432,7171,29:,-66
10433,0,6:,-78
10434,7171,29:,-66
10441,7171,29:,-66
10442,0,6:,-78
10443,7171,29:,-66
10450,7171,29:,-66
10451,0,7:,-78
10452,7171,29:,-66
10459,7171,29:,-66
10460,0,7:,-78
10461,7171,29:,-66
10468,7171,29:,-66
10469,0,7:,-78
10470,7171,29:,-66
10477,7171,29:,-66
10478,0,7:,-78
10479,7171,29:,-66
10486,7171,29:,-66
10487,0,7:,-78
10488,7171,29:,-66
10495,7171,30:,-66
10496,0,7:,-78
10497,7171,30:,-66
10504,7171,30:,-66
10505,0,7:,-78
10506,7171,30:,-66
10513,7171,30:,-66
10514,0,7:,-78
10515,7171,30:,-66
10522,7171,30:,-66
10523,0,7:,-78
10524,7171,30:,-66
10531,7171,30:,-66
10532,0,7:,-78
10533,7171,30:,-66
10540,7171,30:,-66
10541,0,8:,-78
10542,7171,30:,-66
10549,7171,30:,-66
10550,0,8:,-78
10551,7171,30:,-66
10558,7171,30:,-66
10559,0,8:,-78
10560,7171,30:,-66
10567,7171,30:,-66
10568,0,8:,-78
10569,7171,30:,-66
10576,7171,30:,-66
10577,0,8:,-78
10578,7171,30:,-66
10585,7171,31:,-66
10586,0,8:,-78
10587,7171,31:,-66
10594,7171,31:,-66
10595,0,8:,-78
10596,7171,31:,-66
10603,7171,31:,-66
10604,0,8:,-78
10605,7171,31:,-66
10612,7171,31:,-66
10613,0,8:,-78
10614,7171,31:,-66
10621,7171,31:,-66
10622,0,8:,-78
10623,7171,31:,-66
10630,7171,31:,-66
10631,0,9:,-78
10632,7171,31:,-66
10639,7171,31:,-66
10640,0,9:,-78
10641,7171,31:,-66
10648,7171,31:,-66
10649,0,9:,-78
10650,7171,31:,-66
10657,7171,31:,-66
10658,0,9:,-78
10659,7171,31:,-66
10666,7171,31:,-66
10667,0,9:,-78
10668,7171,31:,-66
10675,7171,32:,-66
10676,0,9:,-78
10677,7171,32:,-66
10684,7171,32:,-66
10685,0,9:,-78
10686,7171,32:,-66
10693,7171,32:,-66
10694,0,9:,-78
10695,7171,32:,-66
10702,7171,32:,-66
10703,0,9:,-78
10704,7171,32:,-66
10711,7171,32:,-66
10712,0,9:,-78
10713,7171,32:,-66
10720,7171,32:,-66
10721,0,10:,-78
10722,7171,32:,-66
10729,7171,32:,-66
10730,0,10:,-78
10731,7171,32:,-66
10738,7171,32:,-66
10739,0,0:,-78
10740,7171,32:,-66
10747,7171,32:,-66
10748,0,0:,-78
10749,7171,32:,-66
10756,7171,32:,-66
10757,0,0:,-78
10758,7171,32:,-66
10765,7171,33:,-66
10766,0,0:,-78
10767,7171,33:,-66
10774,7171,33:,-66
10775,0,0:,-78
10776,7171,33:,-66
10783,7171,33:,-66
10784,0,0:,-78
10785,7171,33:,-66
10792,7171,33:,-66
10793,0,0:,-78
10794,7171,33:,-66
10801,7171,33:,-66
10802,0,0:,-78
10803,7171,33:,-66
10810,7171,33:,-66
10811,0,0:,-78
10812,7171,33:,-66
10819,7171,33:,-66
10820,0,0:,-78
10821,7171,33:,-66
10828,7171,33:,-66
10829,0,1:,-78
10830,7171,33:,-66
10837,7171,33:,-66
10838,0,1:,-78
10839,7171,33:,-66
10846,7171,33:,-66
10847,0,1:,-78
10848,7171,33:,-66
10855,7171,34:,-66
10856,0,1:,-78
10857,7171,34:,-66
10864,7171,34:,-66
10865,0,1:,-78
10866,7171,34:,-66
10873,7171,34:,-66
10874,0,1:,-78
10875,7171,34:,-66
10882,7171,34:,-66
10883,0,1:,-78
10884,7171,34:,-66
10891,7171,34:,-66
10892,0,1:,-78
10893,7171,34:,-66
10900,7171,34:,-66
10901,0,1:,-78
10902,7171,34:,-66
10909,7171,34:,-66
10910,0,1:,-78
10911,7171,34:,-66
10918,7171,34:,-66
10919,0,2:,-78
10920,7171,34:,-66
10927,7171,34:,-66
10928,0,2:,-78
10929,7171,34:,-66
10936,7171,34:,-66
10937,0,2:,-78
10938,7171,34:,-66
10945,7171,35:,-66
10946,0,2:,-78
10947,7171,35:,-66
10954,7171,35:,-66
10955,0,2:,-78
10956,7171,35:,-66
10963,7171,35:,-66
10964,0,2:,-78
10965,7171,35:,-66
10972,7171,35:,-66
10973,0,2:,-78
10974,7171,35:,-66
10981,7171,35:,-66
10982,0,2:,-78
10983,7171,35:,-66
10990,7171,35:,-66
10991,0,2:,-78
10992,7171,35:,-66
10999,7171,35:,-66
11000,0,2:,-78
11001,7171,35:,-66
11008,7171,35:,-66
11009,0,3:,-78
11010,7171,35:,-66
11017,7171,35:,-66
11018,0,3:,-78
11019,7171,35:,-66
11026,7171,35:,-66
11027,0,3:,-78
11028,7171,35:,-66
11035,7171,36:,-66
11036,0,3:,-78
11037,7171,36:,-66
11044,7171,36:,-66
11045,0,3:,-78
11046,7171,36:,-66
11053,7171,36:,-66
11054,0,3:,-78
11055,7171,36:,-66
11062,7171,36:,-66
11063,0,3:,-78
11064,7171,36:,-66
11071,7171,36:,-66
11072,0,3:,-78
11073,7171,36:,-66
11080,7171,36:,-66
11081,0,3:,-78
11082,7171,36:,-66
11089,7171,36:,-66
11090,0,3:,-78
11091,7171,36:,-66
11098,7171,36:,-66
11099,0,4:,-78
11100,7171,36:,-66
11107,7171,36:,-66
11108,0,4:,-78
11109,7171,36:,-66
11116,7171,36:,-66
11117,0,4:,-78
11118,7171,36:,-66
11125,7171,37:,-66
11126,0,4:,-78
11127,7171,37:,-66
11134,7171,37:,-66
11135,0,4:,-78
11136,7171,37:,-66
11143,7171,37:,-66
11144,0,4:,-78
11145,7171,37:,-66
11152,7171,37:,-66
11153,0,4:,-78
11154,7171,37:,-66
11161,7171,37:,-66
11162,0,4:,-78
11163,7171,37:,-66
11170,7171,37:,-66
11171,0,4:,-78
11172,7171,37:,-66
11179,7171,37:,-66
11180,0,4:,-78
11181,7171,37:,-66
11188,7171,37:,-66
11189,0,5:,-78
11190,7171,37:,-66
11197,7171,37:,-66
11198,0,5:,-78
11199,7171,37:,-66
11206,7171,37:,-66
11207,0,5:,-78
11208,7171,37:,-66
11215,7171,38:,-66
11216,0,5:,-78
11217,7171,38:,-66
11224,7171,38:,-66
11225,0,5:,-78
11226,7171,38:,-66
11233,7171,38:,-66
11234,0,5:,-78
11235,7171,38:,-66
11242,7171,38:,-66
11243,0,5:,-78
11244,7171,38:,-66
11251,7171,38:,-66
11252,0,5:,-78
11253,7171,38:,-66
11260,7171,38:,-66
11261,0,5:,-78
11262,7171,38:,-66
11269,7171,38:,-66
11270,0,5:,-78
11271,7171,38:,-66
11278,7171,38:,-66
11279,0,6:,-78
11280,7171,38:,-66
11287,7171,38:,-66
11288,0,6:,-78
11289,7171,38:,-66
11296,7171,38:,-66
11297,0,6:,-78
11298,7171,38:,-66
11305,7171,39:,-66
11306,0,6:,-78
11307,7171,39:,-66
11314,7171,39:,-66
11315,0,6:,-78
11316,7171,39:,-66
11323,7171,39:,-66
11324,0,6:,-78
11325,7171,39:,-66
11332,7171,39:,-66
11333,0,6:,-78
11334,7171,39:,-66
11341,7171,39:,-66
11342,0,6:,-78
11343,7171,39:,-66
11350,7171,39:,-66
11351,0,6:,-78
11352,7171,39:,-66
11359,7171,39:,-66
11360,0,6:,-78
11361,7171,39:,-66
11368,7171,39:,-66
11369,0,7:,-78
11370,7171,39:,-66
11377,7171,39:,-66
11378,0,7:,-78
11379,7171,39:,-66
11386,7171,39:,-66
11387,0,7:,-78
11388,7171,39:,-66
11395,7171,40:,-66
11396,0,7:,-78
11397,7171,40:,-66
11404,7171,40:,-66
11405,0,7:,-78
11406,7171,40:,-66
11413,7171,40:,-66
11414,0,7:,-78
11415,7171,40:,-66
11422,7171,40:,-66
11423,0,7:,-78
11424,7171,40:,-66
11431,7171,40:,-66
11432,0,7:,-78
11433,7171,40:,-66
11440,7171,40:,-66
11441,0,7:,-78
11442,7171,40:,-66
11449,7171,40:,-66
11450,0,7:,-78
11451,7171,40:,-66
11458,7171,40:,-66
11459,0,8:,-78
11460,7171,40:,-66
11467,7171,40:,-66
11468,0,8:,-78
11469,7171,40:,-66
11476,7171,40:,-66
11477,0,8:,-78
11478,7171,40:,-66
11485,7171,41:,-66
11486,0,8:,-78
11487,7171,41:,-66
11494,7171,41:,-66
11495,0,8:,-78
11496,7171,41:,-66
11503,7171,41:,-66
11504,0,8:,-78
11505,7171,41:,-66
11512,7171,41:,-66
11513,0,8:,-78
11514,7171,41:,-66
11521,7171,41:,-66
11522,0,8:,-78
11523,7171,41:,-66
11530,7171,41:,-66
11531,0,8:,-78
11532,7171,41:,-66
11539,7171,41:,-66
11540,0,8:,-78
11541,7171,41:,-66
11548,7171,41:,-66
11549,0,9:,-78
11550,7171,41:,-66
11557,7171,41:,-66
11558,0,9:,-78
11559,7171,41:,-66
11566,7171,41:,-66
11567,0,9:,-78
11568,7171,41:,-66
11575,7171,42:,-66
11576,0,9:,-78
11577,7171,42:,-66
11584,7171,42:,-66
11585,0,9:,-78
11586,7171,42:,-66
11593,7171,42:,-66
11594,0,9:,-78
11595,7171,42:,-66
11602,7171,42:,-66
11603,0,9:,-78
11604,7171,42:,-66
11611,7171,42:,-66
11612,0,9:,-78
11613,7171,42:,-66
11620,7171,42:,-66
11621,0,9:,-78
11622,7171,42:,-66
11629,7171,42:,-66
11630,0,9:,-78
11631,7171,42:,-66
11638,7171,42:,-66
11639,0,10:,-78
11640,7171,42:,-66
11647,7171,42:,-66
11648,0,10:,-78
11649,7171,42:,-66
11656,7171,42:,-66
11657,0,10:,-78
11658,7171,42:,-66
11665,7171,43:,-66
11666,0,10:,-78
11667,7171,43:,-66
11674,7171,43:,-66
11675,0,10:,-78
11676,7171,43:,-66
11683,7171,43:,-66
11684,0,10:,-78
11685,7171,43:,-66
11692,7171,43:,-66
11693,0,10:,-78
11694,7171,43:,-66
11701,7171,43:,-66
11702,0,10:,-78
11703,7171,43:,-66
11710,7171,43:,-66
11711,0,10:,-78
11712,7171,43:,-66
11719,7171,43:,-66
11720,0,10:,-78
11721,7171,43:,-66
11728,7171,43:,-66
11729,0,11:,-78
11730,7171,43:,-66
11737,7171,43:,-66
11738,0,11:,-78
11739,7171,43:,-66
11746,7171,43:,-66
11747,0,11:,-78
11748,7171,43:,-66
11755,7171,44:,-66
11756,0,11:,-78
11757,7171,44:,-66
11764,7171,44:,-66
11765,0,0:,-78
11766,7171,44:,-66
11773,7171,44:,-66
11774,0,0:,-78
11775,7171,44:,-66
11782,7171,44:,-66
11783,0,0:,-78
11784,7171,44:,-66
11791,7171,44:,-66
11792,0,0:,-78
11793,7171,44:,-66
11800,7171,44:,-66
11801,0,0:,-78
11802,7171,44:,-66
11809,7171,44:,-66
11810,0,0:,-78
11811,7171,44:,-66
11818,7171,44:,-66
11819,0,0:,-78
11820,7171,44:,-66
11827,7171,44:,-66
11828,0,0:,-78
11829,7171,44:,-66
11836,7171,44:,-66
11837,0,0:,-78
11838,7171,44:,-66
11845,7171,45:,-66
11846,0,0:,-78
11847,7171,45:,-66
11854,7171,45:,-66
11855,0,1:,-78
11856,7171,45:,-66
11863,7171,45:,-66
11864,0,1:,-78
11865,7171,45:,-66
11872,7171,45:,-66
11873,0,1:,-78
11874,7171,45:,-66
11881,7171,45:,-66
11882,0,1:,-78
11883,7171,45:,-66
11890,7171,45:,-66
11891,0,1:,-78
11892,7171,45:,-66
11899,7171,45:,-66
11900,0,1:,-78
11901,7171,45:,-66
11908,7171,45:,-66
11909,0,1:,-78
11910,7171,45:,-66
11917,7171,45:,-66
11918,0,1:,-78
11919,7171,45:,-66
11926,7171,45:,-66
11927,0,1:,-78
11928,7171,45:,-66
11935,7171,46:,-66
11936,0,1:,-78
11937,7171,46:,-66
11944,7171,46:,-66
11945,0,2:,-78
11946,7171,46:,-66
11953,7171,46:,-66
11954,0,2:,-78
11955,7171,46:,-66
11962,7171,46:,-66
11963,0,2:,-78
11964,7171,46:,-66
11971,7171,46:,-66
11972,0,2:,-78
11973,7171,46:,-66
11980,7171,46:,-66
11981,0,2:,-78
11982,7171,46:,-66
11989,7171,46:,-66
11990,0,2:,-78
11991,7171,46:,-66
11998,7171,46:,-66
11999,0,2:,-78
12000,7171,46:,-66
12007,7171,46:,-66
12008,0,2:,-78
12009,7171,46:,-66
12016,7171,46:,-66
12017,0,2:,-78
12018,7171,46:,-66
12025,7171,47:,-66
12026,0,2:,-78
12027,7171,47:,-66
12034,7171,47:,-66
12035,0,3:,-78
12036,7171,47:,-66
12043,7171,47:,-66
12044,0,3:,-78
12045,7171,47:,-66
12052,7171,47:,-66
12053,0,3:,-78
12054,7171,47:,-66
12061,7171,47:,-66
12062,0,3:,-78
12063,7171,47:,-66
12070,7171,47:,-66
12071,0,3:,-78
12072,7171,47:,-66
12079,7171,47:,-66
12080,0,3:,-78
12081,7171,47:,-66
12088,7171,47:,-66
12089,0,3:,-78
12090,7171,47:,-66
12097,7171,47:,-66
12098,0,3:,-78
12099,7171,47:,-66
12106,7171,47:,-66
12107,0,3:,-78
12108,7171,47:,-66
12115,7171,48:,-66
12116,0,3:,-78
12117,7171,48:,-66
12124,7171,48:,-66
12125,0,4:,-78
12126,7171,48:,-66
12133,7171,48:,-66
12134,0,4:,-78
12135,7171,48:,-66
12142,7171,48:,-66
12143,0,4:,-78
12144,7171,48:,-66
12151,7171,48:,-66
12152,0,4:,-78
12153,7171,48:,-66
12160,7171,48:,-66
12161,0,4:,-78
12162,7171,48:,-66
12169,7171,48:,-66
12170,0,4:,-78
12171,7171,48:,-66
12178,7171,48:,-66
12179,0,4:,-78
12180,7171,48:,-66
12187,7171,48:,-66
12188,0,4:,-78
12189,7171,48:,-66
12196,7171,48:,-66
12197,0,4:,-78
12198,7171,48:,-66
12205,7171,49:,-66
12206,0,4:,-78
12207,7171,49:,-66
12214,7171,49:,-66
12215,0,5:,-78
12216,7171,49:,-66
12223,7171,49:,-66
12224,0,5:,-78
12225,7171,49:,-66
12232,7171,49:,-66
12233,0,5:,-78
12234,7171,49:,-66
12241,7171,49:,-66
12242,0,5:,-78
12243,7171,49:,-66
12250,7171,49:,-66
12251,0,5:,-78
12252,7171,49:,-66
12259,7171,49:,-66
12260,0,5:,-78
12261,7171,49:,-66
12268,7171,49:,-66
12269,0,5:,-78
12270,7171,49:,-66
12277,7171,49:,-66
12278,0,5:,-78
12279,7171,49:,-66
12286,7171,49:,-66
12287,0,5:,-78
12288,7171,49:,-66
12295,7171,50:,-66
12296,0,5:,-78
12297,7171,50:,-66
12304,7171,50:,-66
12305,0,6:,-78
12306,7171,50:,-66
12313,7171,50:,-66
12314,0,6:,-78
12315,7171,50:,-66
12322,7171,50:,-66
12323,0,6:,-78
12324,7171,50:,-66
12331,7171,50:,-66
12332,0,6:,-78
12333,7171,50:,-66
12340,7171,50:,-66
12341,0,6:,-78
12342,7171,50:,-66
12349,7171,50:,-66
12350,0,6:,-78
12351,7171,50:,-66
12358,7171,50:,-66
12359,0,6:,-78
12360,7171,50:,-66
12367,7171,50:,-66
12368,0,6:,-78
12369,7171,50:,-66
12376,7171,50:,-66
12377,0,6:,-78
12378,7171,50:,-66
12385,7171,51:,-66
12386,0,6:,-78
12387,7171,51:,-66
12394,7171,51:,-66
12395,0,7:,-78
12396,7171,51:,-66
12403,7171,51:,-66
12404,0,7:,-78
12405,7171,51:,-66
12412,7171,51:,-66
12413,0,7:,-78
12414,7171,51:,-66
12421,7171,51:,-66
12422,0,7:,-78
12423,7171,51:,-66
12430,7171,51:,-66
12431,0,7:,-78
12432,7171,51:,-66
12439,7171,51:,-66
12440,0,7:,-78
12441,7171,51:,-66
12448,7171,51:,-66
12449,0,7:,-78
12450,7171,51:,-66
12457,7171,51:,-66
12458,0,7:,-78
12459,7171,51:,-66
12466,7171,51:,-66
12467,0,7:,-78
12468,7171,51:,-66
12475,7171,52:,-66
12476,0,7:,-78
12477,7171,52:,-66
12484,7171,52:,-66
12485,0,8:,-78
12486,7171,52:,-66
12493,7171,52:,-66
12494,0,8:,-78
12495,7171,52:,-66
12502,7171,52:,-66
12503,0,8:,-78
12504,7171,52:,-66
12511,7171,52:,-66
12512,0,8:,-78
12513,7171,52:,-66
12520,7171,52:,-66
12521,0,8:,-78
12522,7171,52:,-66
12529,7171,52:,-66
12530,0,8:,-78
12531,7171,52:,-66
12538,7171,52:,-66
12539,0,8:,-78
12540,7171,52:,-66
12547,7171,52:,-66
12548,0,8:,-78
12549,7171,52:,-66
12556,7171,52:,-66
12557,0,8:,-78
12558,7171,52:,-66
12565,7171,53:,-66
12566,0,8:,-78
12567,7171,53:,-66
12574,7171,53:,-66
12575,0,9:,-78
12576,7171,53:,-66
12583,7171,53:,-66
12584,0,9:,-78
12585,7171,53:,-66
