,id,time (delta),RSSI (dBm)
12682,0,0:,0
12683,0,0:,0
12690,0,0:,0
12691,0,0:,0
12692,0,0:,0
12699,0,0:,0
12700,0,0:,0
12701,0,0:,0
12708,0,0:,0
12709,0,0:,0
12710,0,0:,0
12717,0,0:,0
12718,0,0:,0
12719,0,0:,0
12726,0,0:,0
12727,0,0:,0
12728,0,0:,0
12735,0,0:,0
12736,0,0:,0
12737,0,0:,0
12744,0,0:,0
12745,0,0:,0
12746,0,0:,0
12753,0,0:,0
12754,0,0:,0
12755,0,0:,0
12762,0,0:,0
12763,0,0:,0
12764,0,0:,0
12771,0,0:,0
12772,0,0:,0
12773,0,0:,0
12780,0,0:,0
12781,0,0:,0
12782,0,0:,0
12789,0,0:,0
12790,0,0:,0
12791,0,0:,0
12798,0,0:,0
12799,0,0:,0
12800,0,0:,0
12807,0,0:,0
12808,0,0:,0
12809,0,0:,0
12816,0,0:,0
12817,0,0:,0
12818,0,0:,0
12825,0,0:,0
12826,0,0:,0
12827,0,0:,0
12834,0,0:,0
12835,0,0:,0
12836,0,0:,0
12843,0,0:,0
12844,0,0:,0
12845,0,0:,0
12852,0,0:,0
12853,0,0:,0
12854,0,0:,0
12861,0,0:,0
12862,0,0:,0
12863,0,0:,0
12870,0,0:,0
12871,0,0:,0
12872,0,0:,0
12879,0,0:,0
12880,0,0:,0
12881,0,0:,0
12888,0,0:,0
12889,0,0:,0
12890,0,0:,0
12897,0,0:,0
12898,0,0:,0
12899,0,0:,0
12906,0,0:,0
12907,0,0:,0
12908,0,0:,0
12915,0,0:,0
12916,0,0:,0
12917,0,0:,0
12924,0,0:,0
12925,0,0:,0
12926,0,0:,0
12933,0,0:,0
12934,0,0:,0
12935,0,0:,0
12942,0,0:,0
12943,0,0:,0
12944,0,0:,0
12951,0,0:,0
12952,0,0:,0
12953,0,0:,0
12960,0,0:,0
12961,0,0:,0
12962,0,0:,0
12969,0,0:,0
12970,0,0:,0
12971,0,0:,0
12978,0,0:,0
12979,0,0:,0
12980,0,0:,0
12987,0,0:,0
12988,0,0:,0
12989,0,0:,0
12996,0,0:,0
12997,0,0:,0
12998,0,0:,0
13005,0,0:,0
13006,0,0:,0
13007,0,0:,0
13014,0,0:,0
13015,0,0:,0
13016,0,0:,0
13023,0,0:,0
13024,0,0:,0
13025,0,0:,0
13032,0,0:,0
13033,0,0:,0
13034,0,0:,0
13041,0,0:,0
13042,0,0:,0
13043,0,0:,0
13050,0,0:,0
13051,0,0:,0
13052,0,0:,0
13059,0,0:,0
13060,0,0:,0
13061,0,0:,0
13068,0,0:,0
13069,0,0:,0
13070,0,0:,0
13077,0,0:,0
13078,0,0:,0
13079,0,0:,0
13086,0,0:,0
13087,0,0:,0
13088,0,0:,0
13095,0,0:,0
13096,0,0:,0
13097,0,0:,0
13104,0,0:,0
13105,0,0:,0
13106,0,0:,0
13113,0,0:,0
13114,0,0:,0
13115,0,0:,0
13122,0,0:,0
13123,0,0:,0
13124,0,0:,0
13131,0,0:,0
13132,0,0:,0
13133,0,0:,0
13140,0,0:,0
13141,0,0:,0
13142,0,0:,0
13149,0,0:,0
13150,0,0:,0
13151,0,0:,0
13158,0,0:,0
13159,0,0:,0
13160,0,0:,0
13167,0,0:,0
13168,0,0:,0
13169,0,0:,0
13176,0,0:,0
13177,0,0:,0
13178,0,0:,0
13185,0,0:,0
13186,0,0:,0
13187,0,0:,0
13194,0,0:,0
13195,0,0:,0
13196,0,0:,0
13203,0,0:,0
13204,0,0:,0
13205,0,0:,0
13212,0,0:,0
13213,0,0:,0
13214,0,0:,0
13221,0,0:,0
13222,0,0:,0
13223,0,0:,0
13230,0,0:,0
13231,0,0:,0
13232,0,0:,0
13239,0,0:,0
13240,0,0:,0
13241,0,0:,0
13248,0,0:,0
13249,0,0:,0
13250,0,0:,0
13257,0,0:,0
13258,0,0:,0
13259,0,0:,0
13266,0,0:,0
13267,0,0:,0
13268,0,0:,0
13275,0,0:,0
13276,0,0:,0
13277,0,0:,0
13284,0,0:,0
13285,0,0:,0
13286,0,0:,0
13293,0,0:,0
13294,0,0:,0
13295,0,0:,0
13302,0,0:,0
13303,0,0:,0
13304,0,0:,0
13311,0,0:,0
13312,0,0:,0
13313,0,0:,0
13320,0,0:,0
13321,0,0:,0
13322,0,0:,0
13329,0,0:,0
13330,0,0:,0
13331,0,0:,0
13338,0,0:,0
13339,0,0:,0
13340,0,0:,0
13347,0,0:,0
13348,0,0:,0
13349,0,0:,0
13356,0,0:,0
13357,0,0:,0
13358,0,0:,0
13365,0,0:,0
13366,0,0:,0
13367,0,0:,0
13374,0,0:,0
13375,0,0:,0
13376,0,0:,0
13383,0,0:,0
13384,0,0:,0
13385,0,0:,0
13392,0,0:,0
13393,0,0:,0
13394,0,0:,0
13401,0,0:,0
13402,0,0:,0
13403,0,0:,0
13410,0,0:,0
13411,0,0:,0
13412,0,0:,0
13419,0,0:,0
13420,0,0:,0
13421,0,0:,0
13428,0,0:,0
13429,0,0:,0
13430,0,0:,0
13437,0,0:,0
13438,0,0:,0
13439,0,0:,0
13446,0,0:,0
13447,0,0:,0
13448,0,0:,0
13455,0,0:,0
13456,0,0:,0
13457,0,0:,0
13464,0,0:,0
13465,0,0:,0
13466,0,0:,0
13473,0,0:,0
13474,0,0:,0
13475,0,0:,0
13482,0,0:,0
13483,0,0:,0
13484,0,0:,0
13491,0,0:,0
13492,0,0:,0
13493,0,0:,0
13500,0,0:,0
13501,0,0:,0
13502,0,0:,0
13509,0,0:,0
13510,0,0:,0
13511,0,0:,0
13518,0,0:,0
13519,0,0:,0
13520,0,0:,0
13527,0,0:,0
13528,0,0:,0
13529,0,0:,0
13536,0,0:,0
13537,0,0:,0
13538,0,0:,0
13545,0,0:,0
13546,0,0:,0
13547,0,0:,0
13554,0,0:,0
13555,0,0:,0
13556,0,0:,0
13563,0,0:,0
13564,0,0:,0
13565,0,0:,0
13572,0,0:,0
13573,0,0:,0
13574,0,0:,0
13581,0,0:,0
13582,0,0:,0
13583,0,0:,0
13590,0,0:,0
13591,0,0:,0
13592,0,0:,0
13599,0,0:,0
13600,0,0:,0
13601,0,0:,0
13608,0,0:,0
13609,0,0:,0
13610,0,0:,0
13617,0,0:,0
13618,0,0:,0
13619,0,0:,0
13626,0,0:,0
13627,0,0:,0
13628,0,0:,0
13635,0,0:,0
13636,0,0:,0
13637,0,0:,0
13644,0,0:,0
13645,0,0:,0
13646,0,0:,0
13653,0,0:,0
13654,0,0:,0
13655,0,0:,0
13662,0,0:,0
13663,0,0:,0
13664,0,0:,0
13671,0,0:,0
13672,0,0:,0
13673,0,0:,0
13680,0,0:,0
13681,0,0:,0
13682,0,0:,0
13689,0,0:,0
13690,0,0:,0
13691,0,0:,0
13698,0,0:,0
13699,0,0:,0
13700,0,0:,0
13707,0,0:,0
13708,0,0:,0
13709,0,0:,0
13716,0,0:,0
13717,0,0:,0
13718,0,0:,0
13725,0,0:,0
13726,0,0:,0
13727,0,0:,0
13734,0,0:,0
13735,0,0:,0
13736,0,0:,0
13743,0,0:,0
13744,0,0:,0
13745,0,0:,0
13752,0,0:,0
13753,0,0:,0
13754,0,0:,0
13762,7169,0:,-66
13763,0,0:,0
13764,0,0:,0
13772,7169,0:,-66
13773,0,0:,0
13774,0,0:,0
13782,7169,0:,-66
13783,7171,0:,-63
13784,0,0:,0
13791,7169,0:,-66
13792,7171,0:,-63
13793,0,0:,0
13800,7169,0:,-66
13801,7171,0:,-63
13802,0,0:,0
13809,7169,0:,-66
13810,7171,0:,-63
13811,0,0:,0
13818,7169,0:,-66
13819,7171,0:,-63
13820,0,0:,0
13827,7169,0:,-66
13828,7171,0:,-63
13829,0,0:,0
13836,7169,0:,-66
13837,7171,0:,-63
13838,0,0:,0
13845,7169,0:,-66
13846,7171,0:,-63
13847,0,0:,0
13854,7169,1:,-66
13855,7171,0:,-63
13856,0,0:,0
13863,7169,1:,-66
13864,7171,0:,-63
13865,0,0:,0
13872,7169,1:,-66
13873,7171,1:,-63
13874,0,0:,0
13881,7169,1:,-66
13882,7171,1:,-63
13883,0,0:,0
13890,7169,1:,-66
13891,7171,1:,-63
13892,0,0:,0
13899,7169,1:,-66
13900,7171,1:,-63
13901,0,0:,0
13908,7169,1:,-66
13909,7171,1:,-63
13910,0,0:,0
13917,7169,1:,-66
13918,7171,1:,-63
13919,0,0:,0
13926,7169,1:,-66
13927,7171,1:,-63
13928,0,0:,0
13935,7169,1:,-66
13936,7171,1:,-63
13937,0,0:,0
13944,7169,2:,-66
13945,7171,1:,-63
13946,0,0:,0
13953,7169,2:,-66
13954,7171,1:,-63
13955,0,0:,0
13962,7169,2:,-66
13963,7171,2:,-63
13964,0,0:,0
13971,7169,2:,-66
13972,7171,2:,-63
13973,0,0:,0
13980,7169,2:,-66
13981,7171,2:,-63
13982,0,0:,0
13989,7169,2:,-66
13990,7171,2:,-63
13991,0,0:,0
13998,7169,2:,-66
13999,7171,2:,-63
14000,0,0:,0
14007,7169,2:,-66
14008,7171,2:,-63
14009,0,0:,0
14016,7169,2:,-66
14017,7171,2:,-63
14018,0,0:,0
14025,7169,2:,-66
14026,7171,2:,-63
14027,0,0:,0
14034,7169,3:,-66
14035,7171,2:,-63
14036,0,0:,0
14043,7169,3:,-66
14044,7171,2:,-63
14045,0,0:,0
14052,7169,3:,-66
14053,7171,3:,-63
14054,0,0:,0
14061,7169,3:,-66
14062,7171,3:,-63
14063,0,0:,0
14070,7169,3:,-66
14071,7171,3:,-63
14072,0,0:,0
14079,7169,3:,-66
14080,7171,3:,-63
14081,0,0:,0
14088,7169,3:,-66
14089,7171,3:,-63
14090,0,0:,0
14097,7169,3:,-66
14098,7171,3:,-63
14099,0,0:,0
14106,7169,3:,-66
14107,7171,3:,-63
14108,0,0:,0
14115,7169,3:,-66
14116,7171,3:,-63
14117,0,0:,0
14124,7169,4:,-66
14125,7171,3:,-63
14126,0,0:,0
14133,7169,4:,-66
14134,7171,3:,-63
14135,0,0:,0
14142,7169,4:,-66
14143,7171,4:,-63
14144,0,0:,0
14151,7169,4:,-66
14152,7171,4:,-63
14153,0,0:,0
14160,7169,4:,-66
14161,7171,4:,-63
14162,0,0:,0
14169,7169,4:,-66
14170,7171,4:,-63
14171,0,0:,0
14178,7169,4:,-66
14179,7171,4:,-63
14180,0,0:,0
14187,7169,4:,-66
14188,7171,4:,-63
14189,0,0:,0
14196,7169,4:,-66
14197,7171,4:,-63
14198,0,0:,0
14205,7169,4:,-66
14206,7171,4:,-63
14207,0,0:,0
14214,7169,5:,-66
14215,7171,4:,-63
14216,0,0:,0
14223,7169,5:,-66
14224,7171,4:,-63
14225,0,0:,0
14232,7169,5:,-66
14233,7171,5:,-63
14234,0,0:,0
14241,7169,5:,-66
14242,7171,5:,-63
14243,0,0:,0
14250,7169,5:,-66
14251,7171,5:,-63
14252,0,0:,0
14259,7169,5:,-66
14260,7171,5:,-63
14261,0,0:,0
14268,7169,5:,-66
14269,7171,5:,-63
14270,0,0:,0
14277,7169,5:,-66
14278,7171,5:,-63
14279,0,0:,0
14286,7169,5:,-66
14287,7171,5:,-63
14288,0,0:,0
14295,7169,5:,-66
14296,7171,5:,-63
14297,0,0:,0
14304,7169,6:,-66
14305,7171,5:,-63
14306,0,0:,0
14313,7169,6:,-66
14314,7171,5:,-63
14315,0,0:,0
14322,7169,6:,-66
14323,7171,6:,-63
14324,0,0:,0
14331,7169,6:,-66
14332,7171,6:,-63
14333,0,0:,0
14340,7169,6:,-66
14341,7171,6:,-63
14342,0,0:,0
14349,7169,6:,-66
14350,7171,6:,-63
14351,0,0:,0
14358,7169,6:,-66
14359,7171,6:,-63
14360,0,0:,0
14367,7169,6:,-66
14368,7171,6:,-63
14369,0,0:,0
14376,7169,6:,-66
14377,7171,6:,-63
14378,0,0:,0
14385,7169,6:,-66
14386,7171,6:,-63
14387,0,0:,0
14394,7169,7:,-66
14395,7171,6:,-63
14396,0,0:,0
14403,7169,7:,-66
14404,7171,6:,-63
14405,0,0:,0
14412,7169,7:,-66
14413,7171,7:,-63
14414,0,0:,0
14421,7169,7:,-66
14422,7171,7:,-63
14423,0,0:,0
14430,7169,7:,-66
14431,7171,7:,-63
14432,0,0:,0
14439,7169,7:,-66
14440,7171,7:,-63
14441,0,0:,0
14448,7169,7:,-66
14449,7171,7:,-63
14450,0,0:,0
14457,7169,7:,-66
14458,7171,7:,-63
14459,0,0:,0
14466,7169,7:,-66
14467,7171,7:,-63
14468,0,0:,0
14475,7169,7:,-66
14476,7171,7:,-63
14477,0,0:,0
14484,7169,8:,-66
14485,7171,7:,-63
14486,0,0:,0
14493,7169,8:,-66
14494,7171,7:,-63
14495,0,0:,0
14502,7169,8:,-66
14503,7171,8:,-63
14504,0,0:,0
14511,7169,8:,-66
14512,7171,8:,-63
14513,0,0:,0
14520,7169,8:,-66
14521,7171,8:,-63
14522,0,0:,0
14529,7169,8:,-66
14530,7171,8:,-63
14531,0,0:,0
14538,7169,8:,-66
14539,7171,8:,-63
14540,0,0:,0
14547,7169,8:,-66
14548,7171,8:,-63
14549,0,0:,0
14556,7169,8:,-66
14557,7171,8:,-63
14558,0,0:,0
14565,7169,8:,-66
14566,7171,8:,-63
14567,0,0:,0
14574,7169,9:,-66
14575,7171,8:,-63
14576,0,0:,0
14583,7169,9:,-64
14584,7171,8:,-63
14585,0,0:,0
14592,7169,9:,-64
14593,7171,9:,-63
14594,0,0:,0
14601,7169,9:,-64
14602,7171,9:,-63
14603,0,0:,0
14610,7169,9:,-64
14611,7171,9:,-63
14612,0,0:,0
14620,7170,9:,-55
14621,57344,0:,-66
14622,57344,0:,-66
14629,7170,9:,-55
14630,57344,0:,-66
14631,57344,0:,-66
14638,7170,9:,-55
14639,57344,0:,-66
14640,57344,0:,-66
14647,7170,9:,-55
14648,57344,0:,-66
14649,57344,0:,-66
14656,7170,9:,-55
14657,57344,0:,-65
14658,57344,0:,-65
14665,7170,9:,-55
14666,57344,0:,-65
14667,57344,0:,-65
14674,7170,10:,-55
14675,57344,0:,-65
14676,57344,0:,-65
14683,7170,10:,-55
14684,57344,0:,-65
14685,57344,0:,-65
14692,7170,10:,-55
14693,57344,0:,-65
14694,57344,0:,-65
14701,7170,10:,-55
14702,57344,0:,-65
14703,57344,0:,-65
14710,7170,10:,-55
14711,57344,0:,-65
14712,57344,0:,-65
14719,7170,10:,-55
14720,57344,0:,-65
14721,57344,0:,-65
14728,7170,10:,-55
14729,57344,0:,-65
14730,57344,0:,-65
14737,7170,10:,-55
14738,57344,0:,-65
14739,57344,0:,-65
14746,7170,10:,-55
14747,57344,1:,-65
14748,57344,1:,-65
14755,7170,10:,-55
14756,57344,1:,-65
14757,57344,1:,-65
14764,7170,11:,-55
14765,57344,1:,-65
14766,57344,1:,-65
14773,7170,11:,-55
14774,57344,1:,-65
14775,57344,1:,-65
14782,7170,11:,-55
14783,57344,1:,-65
14784,57344,1:,-65
14791,7170,11:,-55
14792,57344,1:,-65
14793,57344,1:,-65
14800,7170,11:,-55
14801,57344,1:,-65
14802,57344,1:,-65
14809,7170,11:,-55
14810,57344,1:,-65
14811,57344,1:,-65
14818,7170,11:,-55
14819,57344,1:,-65
14820,57344,1:,-65
14827,7170,11:,-55
14828,57344,1:,-65
14829,57344,1:,-65
14836,7170,11:,-55
14837,57344,2:,-65
14838,57344,2:,-65
14845,7170,11:,-55
14846,57344,0:,-64
14847,57344,0:,-64
14854,7170,12:,-55
14855,57344,0:,-64
14856,57344,0:,-64
14863,7170,12:,-55
14864,57344,0:,-64
14865,57344,0:,-64
14872,7170,12:,-55
14873,57344,0:,-64
14874,57344,0:,-64
14881,7170,12:,-55
14882,57344,0:,-64
14883,57344,0:,-64
14890,7170,12:,-55
14891,57344,0:,-64
14892,57344,0:,-64
14899,7170,12:,-55
14900,57344,0:,-64
14901,57344,0:,-64
14908,7170,12:,-55
14909,57344,0:,-64
14910,57344,0:,-64
14917,7170,12:,-55
14918,57344,0:,-64
14919,57344,0:,-64
14926,7170,12:,-55
14927,57344,0:,-64
14928,57344,0:,-64
14935,7170,12:,-55
14936,57344,1:,-64
14937,57344,1:,-64
14944,7170,13:,-55
14945,57344,1:,-64
14946,57344,1:,-64
14953,7170,13:,-55
14954,57344,1:,-64
14955,57344,1:,-64
14962,7170,13:,-55
14963,57344,1:,-64
14964,57344,1:,-64
14971,7170,13:,-55
14972,57344,1:,-64
14973,57344,1:,-64
14980,7170,13:,-55
14981,57344,1:,-64
14982,57344,1:,-64
14989,7170,13:,-55
14990,57344,1:,-64
14991,57344,1:,-64
14998,7170,13:,-55
14999,57344,1:,-64
15000,57344,1:,-64
15007,7170,13:,-55
15008,57344,1:,-64
15009,57344,1:,-64
15016,7170,13:,-55
15017,57344,1:,-64
15018,57344,1:,-64
15025,7170,13:,-55
15026,57344,2:,-64
15027,57344,2:,-64
15034,7170,14:,-55
15035,57344,2:,-64
15036,57344,2:,-64
15043,7170,14:,-55
15044,57344,2:,-64
15045,57344,2:,-64
15052,7170,14:,-55
15053,57344,2:,-64
15054,57344,2:,-64
15061,7170,14:,-55
15062,57344,2:,-64
15063,57344,2:,-64
15070,7170,14:,-55
15071,57344,0:,-64
15072,57344,0:,-64
15079,7170,14:,-55
15080,57344,0:,-64
15081,57344,0:,-64
15088,7170,14:,-55
15089,57344,0:,-64
15090,57344,0:,-64
15097,7170,14:,-55
15098,57344,0:,-64
15099,57344,0:,-64
15106,7170,14:,-55
15107,57344,0:,-64
15108,57344,0:,-64
15115,7170,14:,-55
15116,57344,0:,-64
15117,57344,0:,-64
15124,7170,15:,-55
15125,57344,0:,-64
15126,57344,0:,-64
15133,7170,15:,-55
15134,57344,0:,-64
15135,57344,0:,-64
15142,7170,15:,-55
15143,57344,0:,-64
15144,57344,0:,-64
15151,7170,15:,-55
15152,57344,0:,-64
15153,57344,0:,-64
15160,7170,15:,-55
15161,57344,1:,-64
15162,57344,1:,-64
15169,7170,15:,-55
15170,57344,1:,-64
15171,57344,1:,-64
15178,7170,15:,-55
15179,57344,1:,-64
15180,57344,1:,-64
15187,7170,15:,-55
15188,57344,1:,-64
15189,57344,1:,-64
15196,7170,15:,-55
15197,57344,1:,-64
15198,57344,1:,-64
15205,7170,15:,-55
15206,57344,1:,-64
15207,57344,1:,-64
15214,7170,16:,-55
15215,57344,1:,-64
15216,57344,1:,-64
15223,7170,16:,-55
15224,57344,1:,-64
15225,57344,1:,-64
15232,7170,16:,-55
15233,57344,1:,-64
15234,57344,1:,-64
15241,7170,16:,-55
15242,57344,1:,-64
15243,57344,1:,-64
15250,7170,16:,-55
15251,57344,2:,-64
15252,57344,2:,-64
15259,7170,16:,-55
15260,57344,2:,-64
15261,57344,2:,-64
15268,7170,16:,-55
15269,57344,2:,-64
15270,57344,2:,-64
15277,7170,16:,-55
15278,57344,2:,-64
15279,57344,2:,-64
15286,7170,16:,-55
15287,57344,2:,-64
15288,57344,2:,-64
15295,7170,16:,-55
15296,57344,2:,-64
15297,57344,2:,-64
15304,7170,17:,-55
15305,57344,2:,-64
15306,57344,2:,-64
15313,7170,17:,-55
15314,57344,2:,-64
15315,57344,2:,-64
15322,7170,17:,-55
15323,57344,2:,-64
15324,57344,2:,-64
15331,7170,17:,-55
15332,57344,2:,-64
15333,57344,2:,-64
15340,7170,17:,-55
15341,57344,3:,-64
15342,57344,3:,-64
15349,7170,17:,-55
15350,57344,3:,-64
15351,57344,3:,-64
15358,7170,17:,-55
15359,57344,3:,-64
15360,57344,3:,-64
15367,7170,17:,-55
15368,57344,3:,-64
15369,57344,3:,-64
15376,7170,17:,-55
15377,57344,3:,-64
15378,57344,3:,-64
15385,7170,17:,-55
15386,57344,3:,-64
15387,57344,3:,-64
15394,7170,18:,-55
15395,57344,3:,-64
15396,57344,3:,-64
15403,7170,18:,-55
15404,57344,3:,-64
15405,57344,3:,-64
15412,7170,18:,-55
15413,57344,3:,-64
15414,57344,3:,-64
15421,7170,18:,-55
15422,57344,3:,-64
15423,57344,3:,-64
15430,7170,18:,-55
15431,57344,4:,-64
15432,57344,4:,-64
15439,7170,18:,-55
15440,57344,4:,-64
15441,57344,4:,-64
15448,7170,18:,-55
15449,57344,4:,-64
15450,57344,4:,-64
15457,7170,18:,-55
15458,57344,4:,-64
15459,57344,4:,-64
15466,7170,18:,-55
15467,57344,4:,-64
15468,57344,4:,-64
15475,7170,18:,-55
15476,57344,4:,-64
15477,57344,4:,-64
15484,7170,19:,-55
15485,57344,4:,-64
15486,57344,4:,-64
15493,7170,19:,-55
15494,57344,4:,-64
15495,57344,4:,-64
15502,7170,19:,-55
15503,57344,4:,-64
15504,57344,4:,-64
15511,7170,19:,-55
15512,57344,4:,-64
15513,57344,4:,-64
15520,7170,19:,-55
15521,57344,5:,-64
15522,57344,5:,-64
15529,7170,19:,-55
15530,57344,5:,-64
15531,57344,5:,-64
15538,7170,19:,-55
15539,57344,5:,-64
15540,57344,5:,-64
15547,7170,19:,-55
15548,57344,5:,-64
15549,57344,5:,-64
15556,7170,19:,-55
15557,57344,5:,-64
15558,57344,5:,-64
15565,7170,19:,-55
15566,57344,5:,-64
15567,57344,5:,-64
15574,7170,20:,-55
15575,57344,5:,-64
15576,57344,5:,-64
15583,7170,20:,-55
15584,57344,0:,-66
15585,57344,0:,-66
15592,7170,20:,-55
15593,57344,0:,-66
15594,57344,0:,-66
15601,7170,20:,-55
15602,57344,0:,-66
15603,57344,0:,-66
15610,7170,20:,-55
15611,57344,0:,-66
15612,57344,0:,-66
15619,7170,20:,-55
15620,57344,0:,-66
15621,57344,0:,-66
15628,7170,20:,-55
15629,57344,0:,-66
15630,57344,0:,-66
15637,7170,20:,-55
15638,57344,0:,-66
15639,57344,0:,-66
15646,7170,20:,-55
15647,57344,0:,-66
15648,57344,0:,-66
15655,7170,20:,-55
15656,57344,0:,-66
15657,57344,0:,-66
15664,7170,21:,-55
15665,57344,0:,-66
15666,57344,0:,-66
15673,7170,21:,-55
15674,57344,1:,-66
15675,57344,1:,-66
15682,7170,21:,-55
15683,57344,1:,-66
15684,57344,1:,-66
15691,7170,21:,-55
15692,57344,1:,-66
15693,57344,1:,-66
15700,7170,21:,-55
15701,57344,1:,-66
15702,57344,1:,-66
15709,7170,21:,-55
15710,57344,1:,-66
15711,57344,1:,-66
15718,7170,21:,-55
15719,57344,1:,-66
15720,57344,1:,-66
15727,7170,21:,-55
15728,57344,1:,-66
15729,57344,1:,-66
15736,7170,21:,-55
15737,57344,1:,-66
15738,57344,1:,-66
15745,7170,21:,-55
15746,57344,1:,-66
15747,57344,1:,-66
15754,7170,22:,-55
15755,57344,1:,-66
15756,57344,1:,-66
15763,7170,22:,-55
15764,57344,2:,-66
15765,57344,2:,-66
15772,7170,22:,-55
15773,57344,2:,-66
15774,57344,2:,-66
15781,7170,22:,-55
15782,57344,2:,-66
15783,57344,2:,-66
15790,7170,22:,-55
15791,57344,2:,-66
15792,57344,2:,-66
15799,7170,22:,-55
15800,57344,2:,-66
15801,57344,2:,-66
15808,7170,22:,-55
15809,57344,2:,-66
15810,57344,2:,-66
15817,7170,22:,-55
15818,57344,2:,-66
15819,57344,2:,-66
15826,7170,22:,-55
15827,57344,2:,-66
15828,57344,2:,-66
15835,7170,22:,-55
15836,57344,2:,-66
15837,57344,2:,-66
15844,7170,23:,-55
15845,57344,2:,-66
15846,57344,2:,-66
15853,7170,23:,-55
15854,57344,3:,-66
15855,57344,3:,-66
15862,7170,23:,-55
15863,57344,3:,-66
15864,57344,3:,-66
15871,7170,23:,-55
15872,57344,3:,-66
15873,57344,3:,-66
15880,7170,23:,-55
15881,57344,3:,-66
15882,57344,3:,-66
15889,7170,23:,-55
15890,57344,3:,-66
15891,57344,3:,-66
15898,7170,23:,-55
15899,57344,3:,-66
15900,57344,3:,-66
15907,7170,23:,-55
15908,57344,3:,-66
15909,57344,3:,-66
15916,7170,23:,-55
15917,57344,3:,-66
15918,57344,3:,-66
15925,7170,23:,-55
15926,57344,3:,-66
15927,57344,3:,-66
15934,7170,24:,-55
15935,57344,3:,-66
15936,57344,3:,-66
15943,7170,24:,-55
15944,57344,4:,-66
15945,57344,4:,-66
15952,7170,24:,-55
15953,57344,4:,-66
15954,57344,4:,-66
15961,7170,24:,-55
15962,57344,4:,-66
15963,57344,4:,-66
15970,7170,24:,-55
15971,57344,4:,-66
15972,57344,4:,-66
15980,7170,24:,-55
15981,45056,0:,-62
15982,45056,0:,-62
15989,7170,24:,-55
15990,45056,0:,-62
15991,45056,0:,-62
15998,7170,24:,-55
15999,45056,0:,-62
16000,45056,0:,-62
16007,7170,24:,-55
16008,45056,0:,-62
16009,45056,0:,-62
16016,7170,24:,-55
16017,45056,0:,-62
16018,45056,0:,-62
16025,7170,25:,-55
16026,45056,0:,-62
16027,45056,0:,-62
16034,7170,25:,-55
16035,45056,0:,-62
16036,45056,0:,-62
16043,7170,25:,-55
16044,45056,0:,-62
16045,45056,0:,-62
16052,7170,25:,-55
16053,45056,0:,-62
16054,45056,0:,-62
16061,7170,25:,-55
16062,45056,0:,-62
16063,45056,0:,-62
16070,7170,25:,-55
16071,45056,0:,-62
16072,45056,0:,-62
16079,7170,25:,-55
16080,45056,0:,-62
16081,45056,0:,-62
16088,7170,25:,-55
16089,45056,0:,-62
16090,45056,0:,-62
16097,7170,25:,-55
16098,45056,0:,-62
16099,45056,0:,-62
16106,7170,25:,-55
16107,45056,1:,-62
16108,45056,1:,-62
16115,7170,26:,-55
16116,45056,1:,-62
16117,45056,1:,-62
16124,7170,26:,-55
16125,45056,1:,-62
16126,45056,1:,-62
16133,7170,26:,-55
16134,45056,1:,-62
16135,45056,1:,-62
16142,7170,26:,-55
16143,45056,1:,-62
16144,45056,1:,-62
16151,7170,26:,-55
16152,45056,1:,-62
16153,45056,1:,-62
16160,7170,26:,-55
16161,45056,1:,-62
16162,45056,1:,-62
16169,7170,26:,-55
16170,45056,0:,-62
16171,45056,0:,-62
16178,7170,26:,-55
16179,45056,0:,-62
16180,45056,0:,-62
16187,7170,26:,-55
16188,45056,0:,-62
16189,45056,0:,-62
16196,7170,26:,-55
16197,45056,0:,-62
16198,45056,0:,-62
16205,7170,27:,-55
16206,45056,0:,-62
16207,45056,0:,-62
16214,7170,27:,-55
16215,45056,0:,-62
16216,45056,0:,-62
16223,7170,27:,-55
16224,45056,0:,-62
16225,45056,0:,-62
16232,7170,27:,-55
16233,45056,0:,-62
16234,45056,0:,-62
16241,7170,27:,-55
16242,45056,0:,-62
16243,45056,0:,-62
16250,7170,27:,-55
16251,45056,0:,-62
16252,45056,0:,-62
16259,7170,27:,-55
16260,45056,1:,-62
16261,45056,1:,-62
16268,7170,27:,-55
16269,45056,1:,-62
16270,45056,1:,-62
16277,7170,27:,-55
16278,45056,1:,-62
16279,45056,1:,-62
16286,7170,27:,-55
16287,45056,1:,-62
16288,45056,1:,-62
16295,7170,28:,-55
16296,45056,1:,-62
16297,45056,1:,-62
16304,7170,28:,-55
16305,45056,1:,-62
16306,45056,1:,-62
16313,7170,28:,-55
16314,45056,1:,-62
16315,45056,1:,-62
16322,7170,28:,-55
16323,45056,1:,-62
16324,45056,1:,-62
16331,7170,28:,-55
16332,45056,1:,-62
16333,45056,1:,-62
16340,7170,28:,-55
16341,45056,1:,-62
16342,45056,1:,-62
16349,7170,28:,-55
16350,45056,2:,-62
16351,45056,2:,-62
16358,7170,28:,-55
16359,45056,2:,-62
16360,45056,2:,-62
16367,7170,28:,-55
16368,45056,2:,-62
16369,45056,2:,-62
16376,7170,28:,-55
16377,45056,2:,-62
16378,45056,2:,-62
16385,7170,29:,-55
16386,45056,2:,-62
16387,45056,2:,-62
16394,7170,29:,-55
16395,45056,2:,-62
16396,45056,2:,-62
16403,7170,29:,-55
16404,45056,2:,-62
16405,45056,2:,-62
